Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-04-27,2017,4,27,Thursday,39.4900016784668,38.900001525878906,39.040000915527344,627000,39.040000915527344,0.0033410708975851744,37.51857130868094,37.048200149536136
2017-04-28,2017,4,28,Friday,39.41999816894531,38.84000015258789,38.91999816894531,1105000,38.91999816894531,-0.003073840772741976,37.63285691397531,37.07740013122559
2017-05-01,2017,5,1,Monday,39.689998626708984,38.95000076293945,39.689998626708984,672400,39.689998626708984,0.01978418535430615,37.82928548540388,37.15360008239746
2017-05-02,2017,5,2,Tuesday,39.834999084472656,39.02000045776367,39.349998474121094,1361600,39.349998474121094,-0.008566393659663496,38.012856892177034,37.206800079345705
2017-05-03,2017,5,3,Wednesday,40.27000045776367,38.040000915527344,38.45000076293945,2627000,38.45000076293945,-0.022871607270163796,38.16714259556362,37.241200103759766
2017-05-04,2017,5,4,Thursday,39.5099983215332,37.25,38.869998931884766,3431900,38.869998931884766,0.01092322914464372,38.365713936941965,37.2834001159668
2017-05-05,2017,5,5,Friday,39.29999923706055,38.060001373291016,38.900001525878906,14159100,38.900001525878906,0.0007718702037198266,38.50999968392508,37.33060012817383
2017-05-08,2017,5,8,Monday,39.63999938964844,38.974998474121094,39.209999084472656,2430700,39.209999084472656,0.007969088597272078,38.66999953133719,37.37560012817383
2017-05-09,2017,5,9,Tuesday,39.5,38.810001373291016,39.18000030517578,1987600,39.18000030517578,-0.0007650798265066427,38.78142820085798,37.41560012817383
2017-05-10,2017,5,10,Wednesday,39.439998626708984,38.68000030517578,39.279998779296875,1422300,39.279998779296875,0.002552283648346032,38.89071382795061,37.46420013427734
2017-05-11,2017,5,11,Thursday,39.380001068115234,38.59000015258789,38.95000076293945,834000,38.95000076293945,-0.008401171756943993,38.985713958740234,37.51200012207031
2017-05-12,2017,5,12,Friday,38.994998931884766,38.58000183105469,38.7599983215332,936400,38.7599983215332,-0.004878111365456905,39.02214241027832,37.56620010375977
2017-05-15,2017,5,15,Monday,39.279998779296875,38.869998931884766,39.060001373291016,1359400,39.060001373291016,0.0077400171503914095,39.04071399143764,37.62160011291504
2017-05-16,2017,5,16,Tuesday,40.38999938964844,39.099998474121094,40.290000915527344,1868300,40.290000915527344,0.031490002534341865,39.13928549630301,37.695400161743166
2017-05-17,2017,5,17,Wednesday,40.06999969482422,38.619998931884766,38.630001068115234,2414700,38.630001068115234,-0.04120128591936478,39.10999979291643,37.742600173950194
2017-05-18,2017,5,18,Thursday,40.18000030517578,38.34000015258789,39.900001525878906,1587300,39.900001525878906,0.03287601404732854,39.18000003269741,37.80840019226074
2017-05-19,2017,5,19,Friday,40.599998474121094,40.0,40.16999816894531,1272700,40.16999816894531,0.006766832900777953,39.214285714285715,37.88080017089844
2017-05-22,2017,5,22,Monday,41.16999816894531,40.220001220703125,40.720001220703125,904100,40.720001220703125,0.013691886403495168,39.31214305332729,37.963600158691406
2017-05-23,2017,5,23,Tuesday,40.810001373291016,40.31999969482422,40.529998779296875,664300,40.529998779296875,-0.004666071603888988,39.46071434020996,38.020200119018554
2017-05-24,2017,5,24,Wednesday,41.56999969482422,40.39500045776367,41.45000076293945,1268800,41.45000076293945,0.022699284760712146,39.6450001852853,38.0984001159668
2017-05-25,2017,5,25,Thursday,41.810001373291016,41.290000915527344,41.41999816894531,951200,41.41999816894531,-0.0007238261385260625,39.824999945504324,38.17500007629395
2017-05-26,2017,5,26,Friday,42.18000030517578,41.25,42.150001525878906,1489600,42.150001525878906,0.01762441789485436,40.03500011989048,38.26860008239746
2017-05-30,2017,5,30,Tuesday,42.05500030517578,41.63999938964844,41.70000076293945,911900,41.70000076293945,-0.010676174297720165,40.21500015258789,38.35900009155274
2017-05-31,2017,5,31,Wednesday,42.0,40.54999923706055,41.13999938964844,1516100,41.13999938964844,-0.013429289281661427,40.347857339041575,38.43880004882813
2017-06-01,2017,6,1,Thursday,41.59000015258789,41.029998779296875,41.560001373291016,894200,41.560001373291016,0.010209090662948839,40.53428595406668,38.53940010070801
2017-06-02,2017,6,2,Friday,42.18000030517578,41.220001220703125,41.959999084472656,786200,41.959999084472656,0.009624583685377441,40.76285743713379,38.64500007629395
2017-06-05,2017,6,5,Monday,42.59000015258789,41.88999938964844,42.349998474121094,910000,42.349998474121094,0.009294551910339788,40.99785723005022,38.75900001525879
2017-06-06,2017,6,6,Tuesday,42.54999923706055,41.86000061035156,42.279998779296875,855800,42.279998779296875,-0.0016528854154975736,41.13999993460519,38.876800003051756
2017-06-07,2017,6,7,Wednesday,42.900001525878906,42.279998779296875,42.790000915527344,982400,42.790000915527344,0.012062491744446291,41.43714278084891,39.003400039672854
2017-06-08,2017,6,8,Thursday,43.97999954223633,42.650001525878906,43.59000015258789,1415100,43.59000015258789,0.018695938769429876,41.700714111328125,39.1492000579834
2017-06-09,2017,6,9,Friday,44.220001220703125,42.0,42.38999938964844,1133900,42.38999938964844,-0.027529267234201016,41.85928562709263,39.255400009155274
2017-06-12,2017,6,12,Monday,42.16999816894531,40.59000015258789,41.810001373291016,1773700,41.810001373291016,-0.013682425683144928,41.93714278084891,39.349200057983396
2017-06-13,2017,6,13,Tuesday,42.380001068115234,41.560001373291016,42.09000015258789,967000,42.09000015258789,0.006696933032768193,42.0485714503697,39.433000030517576
2017-06-14,2017,6,14,Wednesday,42.20000076293945,41.31999969482422,41.810001373291016,875500,41.810001373291016,-0.006652382472839169,42.07428577968052,39.517600021362306
2017-06-15,2017,6,15,Thursday,41.709999084472656,40.93000030517578,41.529998779296875,655300,41.529998779296875,-0.006697024271637875,42.08214296613421,39.607399978637694
2017-06-16,2017,6,16,Friday,42.11000061035156,41.369998931884766,42.099998474121094,957800,42.099998474121094,0.013725011114336105,42.07857131958008,39.70779991149902
2017-06-19,2017,6,19,Monday,42.779998779296875,42.029998779296875,42.40999984741211,742000,42.40999984741211,0.0073634533141746505,42.129285539899556,39.812999877929684
2017-06-20,2017,6,20,Tuesday,42.380001068115234,41.85599899291992,41.939998626708984,658800,41.939998626708984,-0.01108232073553772,42.18642834254673,39.905399856567385
2017-06-21,2017,6,21,Wednesday,42.84000015258789,41.755001068115234,42.7400016784668,1561300,42.7400016784668,0.01907494224972006,42.27071407863072,40.02139991760254
2017-06-22,2017,6,22,Thursday,43.33000183105469,42.34000015258789,43.11000061035156,1875900,43.11000061035156,0.00865697045751812,42.352857044764924,40.147999954223636
2017-06-23,2017,6,23,Friday,43.619998931884766,42.959999084472656,43.27000045776367,3263800,43.27000045776367,0.003711432269701387,42.41857147216797,40.28759994506836
2017-06-26,2017,6,26,Monday,43.5,42.5,42.56999969482422,637000,42.56999969482422,-0.016177507638871713,42.43928582327707,40.41719993591309
2017-06-27,2017,6,27,Tuesday,42.58000183105469,41.42100143432617,41.5099983215332,582500,41.5099983215332,-0.02490019687314904,42.3478570665632,40.50979988098145
2017-06-28,2017,6,28,Wednesday,43.029998779296875,41.5099983215332,42.959999084472656,1405100,42.959999084472656,0.03493136163745092,42.302856990269255,40.62959983825684
2017-06-29,2017,6,29,Thursday,42.900001525878906,41.88999938964844,42.380001068115234,461500,42.380001068115234,-0.013500885212240465,42.302142824445454,40.72479988098144
2017-06-30,2017,6,30,Friday,42.52000045776367,42.04999923706055,42.41999816894531,624600,42.41999816894531,0.0009437730019352664,42.34571402413504,40.81819984436035
2017-07-03,2017,7,3,Monday,42.75,41.2599983215332,41.84000015258789,770000,41.84000015258789,-0.013672749679230933,42.3278568812779,40.902599868774416
2017-07-05,2017,7,5,Wednesday,42.42499923706055,41.599998474121094,42.279998779296875,1237300,42.279998779296875,0.010516219529262294,42.361428124564036,40.98319984436035
2017-07-06,2017,7,6,Thursday,42.15999984741211,41.72999954223633,41.84000015258789,603700,41.84000015258789,-0.010406779550912293,42.383571079799104,41.0439998626709
2017-07-07,2017,7,7,Friday,42.54999923706055,41.790000915527344,42.08000183105469,949800,42.08000183105469,0.0057361777627038535,42.38214274815151,41.10739990234375
2017-07-10,2017,7,10,Monday,42.54999923706055,41.91999816894531,42.18000030517578,832200,42.18000030517578,0.00237638949072716,42.36571420942034,41.17019989013672
2017-07-11,2017,7,11,Tuesday,42.4900016784668,41.880001068115234,42.43000030517578,775700,42.43000030517578,0.0059269795683079,42.40071432931082,41.24039993286133
2017-07-12,2017,7,12,Wednesday,42.959999084472656,42.18000030517578,42.79999923706055,1075900,42.79999923706055,0.008720219873286972,42.40499986921038,41.30259994506836
2017-07-13,2017,7,13,Thursday,43.06999969482422,42.06999969482422,42.349998474121094,1303700,42.349998474121094,-0.01051403670469686,42.35071400233677,41.36259994506836
2017-07-14,2017,7,14,Friday,42.709999084472656,41.983001708984375,42.220001220703125,1081700,42.220001220703125,-0.0030695928713528886,42.27571405683245,41.437999954223635
2017-07-17,2017,7,17,Monday,42.90999984741211,42.279998779296875,42.810001373291016,1105800,42.810001373291016,0.013974422916372964,42.29285703386579,41.516800003051756
2017-07-18,2017,7,18,Tuesday,43.970001220703125,42.54999923706055,43.70000076293945,1398200,43.70000076293945,0.020789520231216496,42.44928577968052,41.61279998779297
2017-07-19,2017,7,19,Wednesday,44.060001373291016,43.369998931884766,44.0,925300,44.0,0.0068649709799311065,42.52357155936105,41.70860000610352
2017-07-20,2017,7,20,Thursday,43.869998931884766,43.0099983215332,43.18000030517578,792100,43.18000030517578,-0.018636356700550416,42.58071436200823,41.788600006103515
2017-07-21,2017,7,21,Friday,43.220001220703125,42.880001068115234,43.04999923706055,406500,43.04999923706055,-0.0030106777951933728,42.625714438302175,41.86400001525879
2017-07-24,2017,7,24,Monday,43.66999816894531,43.1150016784668,43.599998474121094,985300,43.599998474121094,0.012775824548379333,42.75142860412598,41.956999969482425
2017-07-25,2017,7,25,Tuesday,43.63999938964844,43.11000061035156,43.54999923706055,578100,43.54999923706055,-0.001146771532348212,42.84214292253767,42.052799987792966
2017-07-26,2017,7,26,Wednesday,43.810001373291016,43.279998779296875,43.790000915527344,726800,43.790000915527344,0.005510945641132414,42.98142869131906,42.147399978637694
2017-07-27,2017,7,27,Thursday,44.0,42.525001525878906,43.36000061035156,602600,43.36000061035156,-0.009819600278275109,43.072857175554546,42.20879997253418
2017-07-28,2017,7,28,Friday,43.5099983215332,42.849998474121094,43.22999954223633,433200,43.22999954223633,-0.0029981795730003036,43.14785712105887,42.3007999420166
2017-07-31,2017,7,31,Monday,43.44499969482422,42.540000915527344,42.97999954223633,765200,42.97999954223633,-0.00578302111143314,43.18714278084891,42.36239990234375
2017-08-01,2017,8,1,Tuesday,43.439998626708984,42.45000076293945,43.11000061035156,694400,43.11000061035156,0.003024687517446001,43.209285736083984,42.42119995117187
2017-08-02,2017,8,2,Wednesday,43.564998626708984,42.290000915527344,42.79999923706055,515000,42.79999923706055,-0.00719093873583887,43.241428647722515,42.462799911499026
2017-08-03,2017,8,3,Thursday,43.040000915527344,42.5,42.939998626708984,368200,42.939998626708984,0.0032710138351408347,43.29285703386579,42.51099990844727
2017-08-04,2017,8,4,Friday,43.15999984741211,42.439998626708984,42.56999969482422,478600,42.56999969482422,-0.008616649830412992,43.27571405683245,42.53339988708496
2017-08-07,2017,8,7,Monday,42.939998626708984,42.61000061035156,42.68000030517578,807500,42.68000030517578,0.0025839936842879663,43.2028568812779,42.55859992980957
2017-08-08,2017,8,8,Tuesday,42.77000045776367,42.060001373291016,42.45000076293945,1701600,42.45000076293945,-0.005388930191934316,43.092142650059294,42.56459991455078
2017-08-09,2017,8,9,Wednesday,45.2599983215332,42.75,44.0,3145100,44.0,0.03651352671856145,43.15071405683245,42.61059989929199
2017-08-10,2017,8,10,Thursday,43.779998779296875,41.0,41.290000915527344,3800400,41.290000915527344,-0.06159088828346948,43.02499989100865,42.61359992980957
2017-08-11,2017,8,11,Friday,41.79999923706055,40.779998779296875,41.560001373291016,1298800,41.560001373291016,0.006539124528382789,42.87928581237793,42.61359992980957
2017-08-14,2017,8,14,Monday,42.47999954223633,41.959999084472656,42.34000015258789,943600,42.34000015258789,0.01876801620603774,42.79285730634417,42.621199951171874
2017-08-15,2017,8,15,Tuesday,42.31999969482422,41.65999984741211,41.689998626708984,1385800,41.689998626708984,-0.015351949067935355,42.642857142857146,42.60799995422363
2017-08-16,2017,8,16,Wednesday,42.459999084472656,41.849998474121094,42.2599983215332,1367900,42.2599983215332,0.01367233661790146,42.56428555079869,42.60759994506836
2017-08-17,2017,8,17,Thursday,42.380001068115234,41.16999816894531,41.189998626708984,1183000,41.189998626708984,-0.025319444801752633,42.418571199689595,42.575599899291994
2017-08-18,2017,8,18,Friday,42.0,41.0099983215332,41.810001373291016,767200,41.810001373291016,0.015052264317872543,42.334999901907786,42.539999923706056
2017-08-21,2017,8,21,Monday,42.08000183105469,41.2599983215332,41.45000076293945,656800,41.45000076293945,-0.008610394607198923,42.21642848423549,42.52119995117187
2017-08-22,2017,8,22,Tuesday,41.959999084472656,41.36000061035156,41.869998931884766,612600,41.869998931884766,0.010132645626410586,42.14999989100865,42.52239990234375
2017-08-23,2017,8,23,Wednesday,42.83000183105469,41.400001525878906,42.349998474121094,2141600,42.349998474121094,0.011464044769076809,42.107857022966655,42.527599868774416
2017-08-24,2017,8,24,Thursday,42.79999923706055,41.970001220703125,42.540000915527344,606600,42.540000915527344,0.004486480478207211,42.10571425301688,42.54219985961914
2017-08-25,2017,8,25,Friday,42.959999084472656,42.369998931884766,42.47999954223633,695600,42.47999954223633,-0.001410469487533872,42.09142848423549,42.56119987487793
2017-08-28,2017,8,28,Monday,42.810001373291016,42.38999938964844,42.720001220703125,427900,42.720001220703125,0.005649757086936269,42.11071423121861,42.57359992980957
2017-08-29,2017,8,29,Tuesday,42.97999954223633,42.189998626708984,42.7599983215332,470900,42.7599983215332,0.0009362616967973914,42.022142682756694,42.58059989929199
2017-08-30,2017,8,30,Wednesday,43.97999954223633,42.790000915527344,43.880001068115234,734700,43.880001068115234,0.0261927687218364,42.20714269365583,42.61939994812012
2017-08-31,2017,8,31,Thursday,44.862998962402344,43.88999938964844,44.81999969482422,871900,44.81999969482422,0.021422028346121058,42.43999971662249,42.660999908447266
2017-09-01,2017,9,1,Friday,45.130001068115234,44.61000061035156,44.95000076293945,865500,44.95000076293945,0.0029005147032663547,42.6264283316476,42.697799911499025
2017-09-05,2017,9,5,Tuesday,45.33000183105469,44.36000061035156,45.18000030517578,1130400,45.18000030517578,0.005116786169800491,42.8757141658238,42.73599990844727
2017-09-06,2017,9,6,Wednesday,44.0,43.31999969482422,43.70000076293945,11980600,43.70000076293945,-0.03275784710578633,42.97857148306711,42.75859992980957
2017-09-07,2017,9,7,Thursday,44.290000915527344,43.41999816894531,44.029998779296875,3217600,44.029998779296875,0.007551441890071509,43.181428636823384,42.808999938964845
2017-09-08,2017,9,8,Friday,44.20000076293945,43.369998931884766,43.52000045776367,2119100,43.52000045776367,-0.011582973783160977,43.30357142857143,42.820199966430664
2017-09-11,2017,9,11,Monday,44.220001220703125,43.61000061035156,43.97999954223633,2550400,43.97999954223633,0.010569831793064699,43.48428562709263,42.852199935913085
2017-09-12,2017,9,12,Tuesday,43.970001220703125,43.494998931884766,43.79999923706055,1340800,43.79999923706055,-0.004092776422221611,43.62214279174805,42.87979995727539
2017-09-13,2017,9,13,Wednesday,44.119998931884766,43.56999969482422,43.939998626708984,2320500,43.939998626708984,0.003196333152672315,43.73571423121861,42.921799926757814
2017-09-14,2017,9,14,Thursday,44.20000076293945,43.599998474121094,43.79999923706055,2765200,43.79999923706055,-0.0031861491584876944,43.825714111328125,42.952199935913086
2017-09-15,2017,9,15,Friday,43.939998626708984,43.59000015258789,43.810001373291016,2269300,43.810001373291016,0.00022835927864606198,43.92071424211775,42.99159996032715
2017-09-18,2017,9,18,Monday,44.61000061035156,43.81999969482422,44.40999984741211,2176200,44.40999984741211,0.013695468050975323,44.04142842973982,43.0381999206543
2017-09-19,2017,9,19,Tuesday,45.02000045776367,44.5099983215332,44.869998931884766,1334400,44.869998931884766,0.010358006891537208,44.19214275905064,43.09199989318848
2017-09-20,2017,9,20,Wednesday,44.970001220703125,44.40999984741211,44.72999954223633,1199000,44.72999954223633,-0.0031201112766007233,44.25285693577358,43.13799987792969
2017-09-21,2017,9,21,Thursday,44.869998931884766,44.470001220703125,44.720001220703125,961800,44.720001220703125,-0.0002235260817242679,44.24571418762207,43.17639991760254
2017-09-22,2017,9,22,Friday,45.369998931884766,44.58000183105469,45.29999923706055,4400600,45.29999923706055,0.012969543840014808,44.27071407863072,43.23539993286133
2017-09-25,2017,9,25,Monday,45.189998626708984,42.95000076293945,43.150001525878906,2292600,43.150001525878906,-0.04746131892697025,44.1257141658238,43.253999938964846
2017-09-26,2017,9,26,Tuesday,43.56999969482422,42.540000915527344,42.54999923706055,1611400,42.54999923706055,-0.013905035170358238,44.043571199689595,43.248799896240236
2017-09-27,2017,9,27,Wednesday,43.38999938964844,42.63999938964844,42.93000030517578,1626900,42.93000030517578,0.00893069506295685,43.96499988010952,43.233399887084964
2017-09-28,2017,9,28,Thursday,43.31999969482422,42.79999923706055,43.290000915527344,804500,43.290000915527344,0.008385758392556175,43.94857134137835,43.219199905395506
2017-09-29,2017,9,29,Friday,43.75,43.15700149536133,43.5099983215332,770300,43.5099983215332,0.005081945053204029,43.91499982561384,43.22579986572266
2017-10-02,2017,10,2,Monday,43.974998474121094,43.25,43.439998626708984,1259200,43.439998626708984,-0.001608818605483009,43.88928549630301,43.23359985351563
2017-10-03,2017,10,3,Tuesday,43.869998931884766,43.43000030517578,43.630001068115234,783200,43.630001068115234,0.004373905327184513,43.867142813546316,43.234199905395506
2017-10-04,2017,10,4,Wednesday,43.63999938964844,43.119998931884766,43.40999984741211,885900,43.40999984741211,-0.005042429872042842,43.839285714285715,43.23139991760254
2017-10-05,2017,10,5,Thursday,43.689998626708984,43.279998779296875,43.61000061035156,1732300,43.61000061035156,0.004607250947764596,43.824999945504324,43.22779991149903
2017-10-06,2017,10,6,Friday,44.33000183105469,43.5099983215332,44.220001220703125,816900,44.220001220703125,0.013987631318830296,43.811428615025115,43.244999923706054
2017-10-09,2017,10,9,Monday,44.400001525878906,43.90999984741211,44.099998474121094,590800,44.099998474121094,-0.002713766243087501,43.75642858232771,43.26239990234375
2017-10-10,2017,10,10,Tuesday,44.33000183105469,43.400001525878906,43.779998779296875,1017500,43.779998779296875,-0.00725622915864732,43.688571384974885,43.27839988708496
2017-10-11,2017,10,11,Wednesday,43.9900016784668,43.459999084472656,43.91999816894531,944900,43.91999816894531,0.0031977933657376667,43.63142830984933,43.294599838256836
2017-10-12,2017,10,12,Thursday,44.41999816894531,43.65999984741211,44.130001068115234,808200,44.130001068115234,0.004781486974615001,43.547857012067524,43.32119987487793
2017-10-13,2017,10,13,Friday,44.40999984741211,44.09000015258789,44.22999954223633,1473200,44.22999954223633,0.0022659975459040638,43.624999727521626,43.346999893188475
2017-10-16,2017,10,16,Monday,44.45000076293945,43.68000030517578,43.869998931884766,840000,43.869998931884766,-0.008139285871070157,43.719285420009065,43.372999877929686
2017-10-17,2017,10,17,Tuesday,43.939998626708984,43.400001525878906,43.849998474121094,660200,43.849998474121094,-0.0004559028550404909,43.784999574933735,43.39639984130859
2017-10-18,2017,10,18,Wednesday,44.439998626708984,43.779998779296875,44.40999984741211,1176400,44.40999984741211,0.012770841340428163,43.86499949863979,43.43559982299805
2017-10-19,2017,10,19,Thursday,44.220001220703125,43.65999984741211,44.20000076293945,890600,44.20000076293945,-0.004728644116059222,43.914285387311665,43.43959983825684
2017-10-20,2017,10,20,Friday,45.0099983215332,44.41999816894531,45.0,741600,45.0,0.018099529937821268,44.02571405683245,43.513799819946286
2017-10-23,2017,10,23,Monday,45.349998474121094,44.72999954223633,44.97999954223633,1724500,44.97999954223633,-0.00044445461697051325,44.12214251926967,43.582199783325194
2017-10-24,2017,10,24,Tuesday,45.41999816894531,45.0,45.400001525878906,906400,45.400001525878906,0.009337527521497524,44.26428549630301,43.64339981079102
2017-10-25,2017,10,25,Wednesday,46.09000015258789,44.97999954223633,45.439998626708984,1912800,45.439998626708984,0.0008809933807443215,44.39499964032854,43.71839981079101
2017-10-26,2017,10,26,Thursday,45.77000045776367,45.13999938964844,45.75,1282000,45.75,0.00682221352684631,44.504285267421174,43.78819984436035
2017-10-27,2017,10,27,Friday,46.54999923706055,45.75,46.540000915527344,1718200,46.540000915527344,0.017267779574368092,44.67857115609305,43.895199890136716
2017-10-30,2017,10,30,Monday,46.4900016784668,45.7400016784668,46.31999969482422,1528000,46.31999969482422,-0.004727142595085887,44.85999979291643,43.98539985656738
2017-10-31,2017,10,31,Tuesday,46.79999923706055,46.029998779296875,46.70000076293945,1328600,46.70000076293945,0.008203822768109825,45.05857140677316,44.09039985656738
2017-11-01,2017,11,1,Wednesday,46.95000076293945,46.4900016784668,46.83000183105469,1983100,46.83000183105469,0.002783748736432612,45.25142860412598,44.18959991455078
2017-11-02,2017,11,2,Thursday,46.88999938964844,46.22999954223633,46.720001220703125,1659600,46.720001220703125,-0.0023489345729347244,45.429285866873606,44.276999969482425
2017-11-03,2017,11,3,Friday,46.869998931884766,46.18000030517578,46.86000061035156,1626000,46.86000061035156,0.002996562200139552,45.64285741533552,44.3633999633789
2017-11-06,2017,11,6,Monday,47.369998931884766,46.41999816894531,47.220001220703125,2046500,47.220001220703125,0.007682471311620809,45.88357189723423,44.458199996948245
2017-11-07,2017,11,7,Tuesday,49.36000061035156,46.5,48.61000061035156,3513800,48.61000061035156,0.029436665686467745,46.18357195172991,44.57599998474121
2017-11-08,2017,11,8,Wednesday,48.650001525878906,46.970001220703125,48.02000045776367,1869100,48.02000045776367,-0.012137423270516257,46.45642907278879,44.68120002746582
2017-11-09,2017,11,9,Thursday,48.119998931884766,47.40999984741211,47.97999954223633,1155700,47.97999954223633,-0.0008330053133283055,46.66928618294852,44.763199996948245
2017-11-10,2017,11,10,Friday,48.38999938964844,47.689998626708984,48.150001525878906,1617100,48.150001525878906,0.0035431843531579243,46.89571489606585,44.829800033569335
2017-11-13,2017,11,13,Monday,48.57500076293945,47.97999954223633,48.56999969482422,1846100,48.56999969482422,0.008722703128463571,47.1221433367048,44.90220001220703
2017-11-14,2017,11,14,Tuesday,48.88999938964844,48.15999984741211,48.650001525878906,1454100,48.650001525878906,0.001647144977503734,47.35142925807408,44.97160003662109
2017-11-15,2017,11,15,Wednesday,48.97999954223633,48.08100128173828,48.90999984741211,1193300,48.90999984741211,0.0053442613232992375,47.57714353288923,45.075800018310545
2017-11-16,2017,11,16,Thursday,49.380001068115234,48.61000061035156,49.33000183105469,1207100,49.33000183105469,0.00858724156517865,47.77642931256975,45.181800079345706
2017-11-17,2017,11,17,Friday,49.779998779296875,49.13999938964844,49.54999923706055,1048100,49.54999923706055,0.00445970804459539,48.00714356558664,45.30240005493164
2017-11-20,2017,11,20,Monday,50.380001068115234,49.5099983215332,50.18000030517578,1028300,50.18000030517578,0.012714451620899903,48.25571496146066,45.42640007019043
2017-11-21,2017,11,21,Tuesday,50.79999923706055,50.209999084472656,50.4900016784668,1265500,50.4900016784668,0.0061777873934973915,48.51714352199009,45.56020011901855
2017-11-22,2017,11,22,Wednesday,50.650001525878906,50.22999954223633,50.43000030517578,1049000,50.43000030517578,-0.0011883812892921064,48.782143456595286,45.69000015258789
2017-11-24,2017,11,24,Friday,51.290000915527344,50.4900016784668,51.060001373291016,490600,51.060001373291016,0.012492585054586502,49.08214351109096,45.8352001953125
2017-11-27,2017,11,27,Monday,51.189998626708984,50.70000076293945,50.88999938964844,1033700,50.88999938964844,-0.0033294551325943056,49.344286237444194,45.97680015563965
2017-11-28,2017,11,28,Tuesday,51.18000030517578,50.34000015258789,50.45000076293945,1257800,50.45000076293945,-0.008646072548361694,49.4757148197719,46.0976001739502
2017-11-29,2017,11,29,Wednesday,50.380001068115234,48.18000030517578,48.779998779296875,1288700,48.779998779296875,-0.033102120086970555,49.530000414167134,46.17580017089844
2017-11-30,2017,11,30,Thursday,49.349998474121094,48.619998931884766,48.650001525878906,1090800,48.650001525878906,-0.0026649704114617423,49.57785769871303,46.25420021057129
2017-12-01,2017,12,1,Friday,48.573001861572266,47.15999984741211,48.0,2039200,48.0,-0.013360770924809584,49.567143304007395,46.319800186157224
2017-12-04,2017,12,4,Monday,48.470001220703125,46.58000183105469,47.31999969482422,2126200,47.31999969482422,-0.01416667302449548,49.47785758972168,46.3602001953125
2017-12-05,2017,12,5,Tuesday,48.189998626708984,46.08000183105469,46.09000015258789,5523700,46.09000015258789,-0.025993228025545934,49.29500034877232,46.41900016784668
2017-12-06,2017,12,6,Wednesday,47.13999938964844,45.869998931884766,46.779998779296875,2893800,46.779998779296875,0.01497067963603027,49.14285741533552,46.503600158691405
2017-12-07,2017,12,7,Thursday,48.529998779296875,46.68000030517578,48.150001525878906,2569400,48.150001525878906,0.029286079143472366,49.058571679251536,46.60800018310547
2017-12-08,2017,12,8,Friday,48.90999984741211,48.18000030517578,48.880001068115234,2404100,48.880001068115234,0.015160945360385591,49.01071466718401,46.71980018615723
2017-12-11,2017,12,11,Monday,49.47999954223633,48.8849983215332,48.95000076293945,1362400,48.95000076293945,0.0014320722850778012,48.92285755702427,46.82860023498535
2017-12-12,2017,12,12,Tuesday,48.5,47.61000061035156,48.209999084472656,1232300,48.209999084472656,-0.015117500856650867,48.760000228881836,46.92400024414062
2017-12-13,2017,12,13,Wednesday,48.650001525878906,48.09000015258789,48.41999816894531,1148300,48.41999816894531,0.0043559238427841596,48.616428647722515,47.01980018615723
2017-12-14,2017,12,14,Thursday,48.970001220703125,48.209999084472656,48.209999084472656,1002600,48.209999084472656,-0.004337032061420887,48.41285705566406,47.11580017089844
2017-12-15,2017,12,15,Friday,49.040000915527344,48.07500076293945,48.970001220703125,2301900,48.970001220703125,0.01576440885009789,48.27571432931082,47.22300018310547
2017-12-18,2017,12,18,Monday,50.54499816894531,49.09000015258789,50.36000061035156,1833900,50.36000061035156,0.028384712170699045,48.26928574698312,47.345800170898436
2017-12-19,2017,12,19,Tuesday,50.86000061035156,49.95000076293945,50.810001373291016,2134700,50.810001373291016,0.008935678266194458,48.41428593226841,47.480000228881835
2017-12-20,2017,12,20,Wednesday,51.349998474121094,50.189998626708984,50.400001525878906,1602700,50.400001525878906,-0.00806927448003636,48.53928593226841,47.61240028381348
2017-12-21,2017,12,21,Thursday,50.61000061035156,49.65999984741211,49.72999954223633,1078800,49.72999954223633,-0.013293689749167004,48.66285732814244,47.728600311279294
2017-12-22,2017,12,22,Friday,49.880001068115234,49.189998626708984,49.869998931884766,1764100,49.869998931884766,0.0028151898438997236,48.84500013078962,47.84340026855469
2017-12-26,2017,12,26,Tuesday,50.15999984741211,49.20000076293945,50.0,739600,50.0,0.002606799095640655,49.1242858341762,47.95880027770996
2017-12-27,2017,12,27,Wednesday,50.40999984741211,49.529998779296875,50.02000045776367,529000,50.02000045776367,0.0004000091552733842,49.35571452549526,48.08180030822754
2017-12-28,2017,12,28,Thursday,50.58000183105469,50.11000061035156,50.47999954223633,782000,50.47999954223633,0.009196303084024748,49.522142955235076,48.21440032958984
2017-12-29,2017,12,29,Friday,50.59000015258789,50.25,50.279998779296875,578800,50.279998779296875,-0.003961980284332478,49.62214279174805,48.33180030822754
2018-01-02,2018,1,2,Tuesday,50.41999816894531,48.279998779296875,49.06999969482422,2397300,49.06999969482422,-0.024065217061438826,49.63071414402553,48.42920028686523
2018-01-03,2018,1,3,Wednesday,50.380001068115234,49.058998107910156,50.0099983215332,1225400,50.0099983215332,0.0191562794488489,49.75928551810129,48.5294002532959
2018-01-04,2018,1,4,Thursday,50.70000076293945,50.13999938964844,50.54999923706055,1229300,50.54999923706055,0.010797859101203677,49.911428451538086,48.64080024719238
