Date,Year,Month,Day,Weekday,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-01,2016,9,1,Thursday,40.57,41.08,40.26,41.06,1186400,41.06,0.012077931529521635,38.56714285714286,34.780999999999956
2016-09-02,2016,9,2,Friday,41.36,41.97,41.09,41.47,850200,41.47,0.009985383187999908,38.807857142857145,34.99699999999996
2016-09-06,2016,9,6,Tuesday,41.91,42.97,41.75,42.83,1980300,42.83,0.03279480516804534,39.21500000000001,35.25159999999996
2016-09-07,2016,9,7,Wednesday,42.66,42.77,41.89,42.46,1526300,42.46,-0.008638868334433614,39.64642857142859,35.52839999999996
2016-09-08,2016,9,8,Thursday,42.55,42.7,41.84,42.15,890100,42.15,-0.007300931824728019,40.03571428571429,35.79679999999996
2016-09-09,2016,9,9,Friday,41.8,41.97,40.41,40.86,960300,40.86,-0.030605002819165228,40.23785714285715,36.003399999999964
2016-09-12,2016,9,12,Monday,40.69,41.6,40.43,41.39,1310200,41.39,0.012971090831618959,40.501428571428576,36.209799999999966
2016-09-13,2016,9,13,Tuesday,41.04,41.91,40.68,41.48,1633000,41.48,0.0021744419887670396,40.73071428571429,36.423999999999964
2016-09-14,2016,9,14,Wednesday,41.69,41.87,41.04,41.6,874100,41.6,0.0028929347446733367,40.962142857142865,36.65379999999996
2016-09-15,2016,9,15,Thursday,41.48,41.71,40.44,41.17,1697900,41.17,-0.01033654617663704,41.13142857142858,36.86039999999997
2016-09-16,2016,9,16,Friday,41.17,41.59,40.52,41.48,2465800,41.48,0.0075297883672205135,41.30714285714287,37.06839999999997
2016-09-19,2016,9,19,Monday,41.63,41.75,40.75,40.85,1225500,40.85,-0.015188068347824935,41.372142857142876,37.24419999999997
2016-09-20,2016,9,20,Tuesday,41.29,41.85,41.07,41.45,1031800,41.45,0.014687939075406886,41.48714285714288,37.45839999999997
2016-09-21,2016,9,21,Wednesday,41.6,41.8,41.12,41.72,952300,41.72,0.0065138830589619445,41.56928571428573,37.65959999999997
2016-09-22,2016,9,22,Thursday,42.03,43.62,41.85,42.94,1764500,42.94,0.02924250647913329,41.70357142857146,37.905199999999965
2016-09-23,2016,9,23,Friday,42.9,43.0,41.93,42.0,1473800,42.0,-0.021890979431105517,41.74142857142859,38.146399999999964
2016-09-26,2016,9,26,Monday,41.72,42.41,41.0,42.19,1294000,42.19,0.004523776826404369,41.69571428571431,38.39419999999997
2016-09-27,2016,9,27,Tuesday,42.44,43.81,42.42,43.77,1285500,43.77,0.037449677233562184,41.78928571428573,38.65619999999997
2016-09-28,2016,9,28,Wednesday,44.0,44.39,43.0,43.89,905600,43.89,0.0027415794066660837,41.91357142857145,38.92279999999997
2016-09-29,2016,9,29,Thursday,43.78,44.58,42.25,42.31,2062500,42.31,-0.03599904393550912,42.01714285714288,39.15799999999997
2016-09-30,2016,9,30,Friday,42.62,43.37,42.27,42.99,1238700,42.99,0.01607185731752403,42.1314285714286,39.39899999999997
2016-10-03,2016,10,3,Monday,42.99,43.45,42.14,42.68,1109100,42.68,-0.007211010960399444,42.21714285714288,39.61779999999997
2016-10-04,2016,10,4,Tuesday,41.49,42.25,41.0,41.53,1854100,41.53,-0.026944740338707196,42.21214285714287,39.81639999999997
2016-10-05,2016,10,5,Wednesday,41.52,41.74,40.22,40.84,2310800,40.84,-0.016614462966296872,42.18857142857145,39.99819999999997
2016-10-06,2016,10,6,Thursday,40.64,40.81,39.9,40.31,1258300,40.31,-0.012977443127244692,42.10500000000002,40.18959999999997
2016-10-07,2016,10,7,Friday,40.38,40.62,39.73,40.56,1552200,40.56,0.006201934792432029,42.08428571428573,40.23779999999997
2016-10-10,2016,10,10,Monday,40.64,41.41,40.28,40.84,1453200,40.84,0.006903322727233929,42.040714285714294,40.29619999999997
2016-10-11,2016,10,11,Tuesday,40.62,40.91,39.35,39.66,1953700,39.66,-0.028893249284207223,41.893571428571434,40.31899999999997
2016-10-12,2016,10,12,Wednesday,40.07,40.53,39.77,40.35,1697800,40.35,0.01739784743730932,41.70857142857143,40.34599999999997
2016-10-13,2016,10,13,Thursday,41.42,41.75,39.56,41.18,4217100,41.18,0.020570058548751158,41.65,40.399199999999965
2016-10-14,2016,10,14,Friday,41.48,42.21,41.1,41.56,3081300,41.56,0.009227806345292189,41.605000000000004,40.457399999999964
2016-10-17,2016,10,17,Monday,41.7,42.15,40.94,42.01,2213900,42.01,0.010827645172586164,41.479285714285716,40.52239999999997
2016-10-18,2016,10,18,Tuesday,42.29,43.05,42.05,42.08,1459900,42.08,0.001666353542451926,41.35000000000001,40.58359999999997
2016-10-19,2016,10,19,Wednesday,41.58,42.24,41.0,42.09,1255100,42.09,0.00023760268769335013,41.33428571428572,40.651399999999974
2016-10-20,2016,10,20,Thursday,42.14,42.67,41.81,42.64,1914000,42.64,0.013067218699611471,41.309285714285714,40.72799999999997
2016-10-21,2016,10,21,Friday,42.21,43.36,42.21,43.2,1657300,43.2,0.013133240649786826,41.34642857142858,40.81999999999997
2016-10-24,2016,10,24,Monday,43.4,43.84,43.2,43.79,1959700,43.79,0.013657410698336037,41.507857142857155,40.925199999999975
2016-10-25,2016,10,25,Tuesday,43.59,44.07,42.81,43.39,2768900,43.39,-0.009134540249280287,41.690000000000005,41.03099999999998
2016-10-26,2016,10,26,Wednesday,41.73,42.5,37.72,37.88,7564000,37.88,-0.12698774830699178,41.51642857142857,41.04599999999998
2016-10-27,2016,10,27,Thursday,38.22,38.99,38.03,38.36,3222400,38.36,0.01267158206709662,41.35928571428571,41.08479999999998
2016-10-28,2016,10,28,Friday,38.43,39.22,37.84,38.43,1694800,38.43,0.0018248095336403924,41.18714285714285,41.11939999999998
2016-10-31,2016,10,31,Monday,38.46,38.81,38.04,38.11,1272100,38.11,-0.00832681999175322,41.076428571428565,41.120999999999974
2016-11-01,2016,11,1,Tuesday,38.5,38.7,37.08,37.36,1469600,37.36,-0.019679873733622677,40.86285714285714,41.11419999999998
2016-11-02,2016,11,2,Wednesday,37.29,37.73,36.98,37.02,952900,37.02,-0.009100646333867646,40.565714285714286,41.089199999999984
2016-11-03,2016,11,3,Thursday,36.93,37.48,36.42,36.49,1785900,36.49,-0.01431655247820851,40.20357142857142,41.05179999999998
2016-11-04,2016,11,4,Friday,36.49,37.31,36.04,36.81,1985600,36.81,0.008769517130854387,39.83214285714285,41.01199999999997
2016-11-07,2016,11,7,Monday,37.28,38.21,37.16,37.95,1176400,37.95,0.030969827414231155,39.53714285714285,40.990599999999965
2016-11-08,2016,11,8,Tuesday,37.83,38.67,37.45,38.23,791100,38.23,0.007378096802841405,39.26142857142856,40.95639999999997
2016-11-09,2016,11,9,Wednesday,37.0,38.7,36.5,38.68,1259600,38.68,0.011770880678203977,38.97857142857141,40.933199999999964
2016-11-10,2016,11,10,Thursday,38.96,39.2,36.2,37.1,2129300,37.1,-0.04084803047023933,38.54285714285713,40.86379999999997
2016-11-11,2016,11,11,Friday,36.2,36.21,34.66,35.31,5466300,35.31,-0.04824790227629472,37.93714285714285,40.748799999999974
2016-11-14,2016,11,14,Monday,36.14,36.72,35.5,36.34,3261600,36.34,0.029170171034770265,37.433571428571426,40.64619999999998
2016-11-15,2016,11,15,Tuesday,36.62,36.95,35.9,36.01,1893300,36.01,-0.009080952935306641,37.3,40.50979999999998
2016-11-16,2016,11,16,Wednesday,35.99,36.32,35.11,35.99,2405500,35.99,-0.0005553080810462019,37.130714285714284,40.38039999999997
2016-11-17,2016,11,17,Thursday,36.0,36.8,36.0,36.29,1361900,36.29,0.008335627203930995,36.97785714285714,40.26319999999997
2016-11-18,2016,11,18,Friday,36.41,36.74,36.26,36.65,1157900,36.65,0.009920104747022096,36.873571428571424,40.178999999999974
2016-11-21,2016,11,21,Monday,36.85,38.0,36.79,37.99,1458000,37.99,0.03656207631101194,36.91857142857142,40.11099999999997
2016-11-22,2016,11,22,Tuesday,37.4,37.63,36.56,37.14,1466200,37.14,-0.022374368288068602,36.92714285714285,40.02419999999997
2016-11-23,2016,11,23,Wednesday,37.02,38.11,36.82,37.93,955300,37.93,0.02127089199003951,37.02999999999999,39.95079999999998
2016-11-25,2016,11,25,Friday,38.02,38.21,37.44,37.58,342800,37.58,-0.009227484083972781,37.08499999999999,39.87899999999998
2016-11-28,2016,11,28,Monday,37.58,38.73,37.52,38.15,912400,38.15,0.015167633503231803,37.0992857142857,39.812399999999975
2016-11-29,2016,11,29,Tuesday,37.96,38.94,37.81,38.22,952900,38.22,0.0018348543125676908,37.09857142857141,39.75979999999998
2016-11-30,2016,11,30,Wednesday,38.24,38.46,36.66,37.03,1513900,37.03,-0.031135594018810386,36.98071428571427,39.67139999999998
2016-12-01,2016,12,1,Thursday,36.95,37.21,35.21,35.56,1325000,35.56,-0.03969747379056687,36.870714285714264,39.54819999999997
2016-12-02,2016,12,2,Friday,35.73,36.19,35.19,35.78,640000,35.78,0.006186653473278403,36.904285714285685,39.40499999999997
2016-12-05,2016,12,5,Monday,36.11,36.83,35.94,36.34,1073400,36.34,0.015651240704207314,36.904285714285685,39.291799999999974
2016-12-06,2016,12,6,Tuesday,36.34,36.88,35.74,36.57,1149700,36.57,0.006329101300786677,36.94428571428569,39.179399999999966
2016-12-07,2016,12,7,Wednesday,36.33,37.64,36.12,37.35,921100,37.35,0.02132892496051264,37.04142857142855,39.050999999999966
2016-12-08,2016,12,8,Thursday,37.23,38.15,36.75,38.08,1135800,38.08,0.01954493672708968,37.1692857142857,38.93479999999997
2016-12-09,2016,12,9,Friday,38.17,38.69,37.73,37.89,1156400,37.89,-0.004989559670958377,37.25785714285713,38.84639999999997
2016-12-12,2016,12,12,Monday,37.64,37.64,36.65,37.24,1177000,37.24,-0.017154862012460748,37.204285714285696,38.731399999999965
2016-12-13,2016,12,13,Tuesday,37.27,38.46,37.18,38.04,1379900,38.04,0.021482255666039007,37.26857142857141,38.63859999999997
2016-12-14,2016,12,14,Wednesday,37.94,38.11,36.8,37.46,1294800,37.46,-0.01524715607506566,37.23499999999999,38.557199999999966
2016-12-15,2016,12,15,Thursday,37.42,38.38,36.78,37.84,1474700,37.84,0.01014418252542737,37.25357142857142,38.497199999999964
2016-12-16,2016,12,16,Friday,37.84,38.05,36.9,37.25,1206500,37.25,-0.015591970142937228,37.1892857142857,38.435999999999964
2016-12-19,2016,12,19,Monday,37.51,37.91,37.05,37.36,1081000,37.36,0.002953036519504959,37.12785714285713,38.371999999999964
2016-12-20,2016,12,20,Tuesday,37.66,39.22,37.41,39.15,1338200,39.15,0.04791222929025807,37.279285714285706,38.33819999999997
2016-12-21,2016,12,21,Wednesday,39.1,39.38,38.57,38.6,823100,38.6,-0.014048608692754483,37.49642857142856,38.316999999999965
2016-12-22,2016,12,22,Thursday,38.6,38.84,37.12,37.42,984000,37.42,-0.030569957301083805,37.61357142857141,38.258399999999966
2016-12-23,2016,12,23,Friday,37.41,37.7,37.02,37.61,602000,37.61,0.005077564155626657,37.704285714285696,38.18699999999997
2016-12-27,2016,12,27,Tuesday,37.78,38.36,37.52,38.18,496300,38.18,0.015155535378197582,37.81928571428569,38.11939999999997
2016-12-28,2016,12,28,Wednesday,38.22,38.47,37.41,37.51,850800,37.51,-0.017548506503069605,37.83071428571426,38.02939999999997
2016-12-29,2016,12,29,Thursday,37.72,37.98,37.24,37.6,627600,37.6,0.002399364345911703,37.79642857142854,37.93979999999997
2016-12-30,2016,12,30,Friday,37.59,37.75,36.91,37.62,937200,37.62,0.0005319270897694572,37.777142857142834,37.850399999999965
2017-01-03,2017,1,3,Tuesday,36.25,37.8,36.0,37.06,1759100,37.06,-0.014885634622363697,37.764285714285684,37.73879999999996
2017-01-04,2017,1,4,Wednesday,37.05,37.47,36.5,37.26,992600,37.26,0.00539657152809303,37.7085714285714,37.61999999999996
2017-01-05,2017,1,5,Thursday,37.34,37.8,36.34,36.75,1183100,36.75,-0.013687556213293428,37.65785714285711,37.47919999999996
2017-01-06,2017,1,6,Friday,36.93,36.97,36.12,36.34,1287300,36.34,-0.011156458432982519,37.55071428571426,37.33819999999996
2017-01-09,2017,1,9,Monday,36.53,36.79,36.29,36.32,1206300,36.32,-0.0005503703269039706,37.48428571428569,37.30699999999996
2017-01-10,2017,1,10,Tuesday,36.07,36.98,35.9,36.83,2228500,36.83,0.014041909155168453,37.44642857142855,37.27639999999996
2017-01-11,2017,1,11,Wednesday,37.15,37.93,36.93,37.17,1940300,37.17,0.009231504778366428,37.30499999999997,37.251199999999955
2017-01-12,2017,1,12,Thursday,37.13,37.56,36.33,37.37,1569000,37.37,0.005380704137525338,37.21714285714283,37.23639999999996
2017-01-13,2017,1,13,Friday,38.74,39.33,37.79,39.04,3092000,39.04,0.04468830696748305,37.332857142857115,37.26999999999996
2017-01-17,2017,1,17,Tuesday,39.08,39.68,38.65,39.13,1564000,39.13,0.002305331723291504,37.441428571428546,37.31219999999996
2017-01-18,2017,1,18,Wednesday,39.17,39.79,38.85,39.44,1066700,39.44,0.007922247639455149,37.53142857142855,37.37119999999996
2017-01-19,2017,1,19,Thursday,39.47,39.96,39.03,39.35,1166200,39.35,-0.0022819512099815364,37.66285714285713,37.42199999999996
2017-01-20,2017,1,20,Friday,39.47,39.73,38.78,39.4,761200,39.4,0.001270725633971681,37.79142857142855,37.450999999999965
2017-01-23,2017,1,23,Monday,39.17,40.5,38.98,39.69,1287600,39.69,0.007360332223327548,37.939285714285695,37.48019999999996
2017-01-24,2017,1,24,Tuesday,39.81,40.92,39.46,40.47,1618400,40.47,0.019652371402936852,38.182857142857124,37.51599999999996
2017-01-25,2017,1,25,Wednesday,40.71,42.03,40.63,41.97,1772700,41.97,0.03706449109847432,38.519285714285694,37.61339999999996
2017-01-26,2017,1,26,Thursday,41.97,41.97,41.52,41.83,977200,41.83,-0.003335701348023301,38.882142857142846,37.743799999999965
2017-01-27,2017,1,27,Friday,41.99,42.03,41.52,41.87,1077700,41.87,0.0009561821438981433,39.27714285714284,37.85439999999996
2017-01-30,2017,1,30,Monday,41.75,41.87,41.01,41.59,1706400,41.59,-0.006687336671595934,39.65357142857141,37.965999999999966
2017-01-31,2017,1,31,Tuesday,41.37,41.79,41.16,41.55,961600,41.55,-0.0009617916657991277,39.99071428571426,38.07719999999996
2017-02-01,2017,2,1,Wednesday,41.73,41.73,40.9,41.48,1466600,41.48,-0.001684709894333336,40.29857142857141,38.18099999999996
2017-02-02,2017,2,2,Thursday,41.49,42.25,41.27,41.38,1956100,41.38,-0.002410763626438106,40.58499999999998,38.27559999999996
2017-02-03,2017,2,3,Friday,41.63,42.0,40.62,40.9,2361800,40.9,-0.011599795308033123,40.71785714285712,38.33379999999997
2017-02-06,2017,2,6,Monday,41.69,41.86,40.48,40.55,2450900,40.55,-0.008557512854783123,40.81928571428569,38.40199999999996
2017-02-07,2017,2,7,Tuesday,40.75,41.7,40.51,41.31,3334100,41.31,0.018742346498883844,40.95285714285712,38.46959999999996
2017-02-08,2017,2,8,Wednesday,38.33,41.51,37.5,39.86,11350500,39.86,-0.03510047723883525,40.98928571428569,38.51519999999996
2017-02-09,2017,2,9,Thursday,39.54,39.79,37.71,38.2,4097100,38.2,-0.04164575569477058,40.90357142857141,38.516199999999955
2017-02-10,2017,2,10,Friday,38.16,38.45,37.55,37.67,2288900,37.67,-0.013874413178240896,40.75928571428569,38.50519999999996
2017-02-13,2017,2,13,Monday,37.65,38.15,36.68,36.7,2732200,36.7,-0.025749866024828094,40.489999999999974,38.49859999999996
2017-02-14,2017,2,14,Tuesday,36.5,37.88,36.32,36.92,1944500,36.92,0.0059944796030635406,40.129285714285686,38.52579999999996
2017-02-15,2017,2,15,Wednesday,37.0,37.47,36.92,37.1,1494600,37.1,0.004875414791520427,39.79142857142854,38.552199999999964
2017-02-16,2017,2,16,Thursday,37.11,37.64,36.82,37.06,1727500,37.06,-0.0010780890155016598,39.44785714285712,38.566599999999966
2017-02-17,2017,2,17,Friday,37.25,37.96,37.16,37.6,1777900,37.6,0.014570887232056462,39.16285714285711,38.58719999999996
2017-02-21,2017,2,21,Tuesday,37.83,38.18,37.65,37.97,1157600,37.97,0.009840498978655354,38.90714285714284,38.59959999999997
2017-02-22,2017,2,22,Wednesday,38.01,38.31,37.3,37.33,1098300,37.33,-0.01685539555104043,38.610714285714266,38.584599999999966
2017-02-23,2017,2,23,Thursday,37.36,37.6,35.58,36.28,2165500,36.28,-0.028127591756085035,38.24642857142855,38.55239999999996
2017-02-24,2017,2,24,Friday,35.94,36.56,35.71,36.33,1376400,36.33,0.0013782539537003924,37.91999999999998,38.53419999999996
2017-02-27,2017,2,27,Monday,36.21,36.31,35.69,36.23,3053100,36.23,-0.0027526089671946474,37.61142857142856,38.49799999999996
2017-02-28,2017,2,28,Tuesday,36.19,36.32,35.03,35.06,2346100,35.06,-0.032293629139612534,37.165,38.44999999999996
2017-03-01,2017,3,1,Wednesday,35.37,36.41,35.03,36.21,4166400,36.21,0.032800846153352436,36.90428571428571,38.41739999999996
2017-03-02,2017,3,2,Thursday,36.21,36.33,34.85,34.87,1759200,34.87,-0.03700635698614252,36.66642857142857,38.36979999999996
2017-03-03,2017,3,3,Friday,34.55,34.92,33.27,34.27,5236900,34.27,-0.017206724763402903,36.42357142857142,38.307999999999964
2017-03-06,2017,3,6,Monday,33.91,34.39,33.58,33.87,3441400,33.87,-0.01167206071012139,36.22142857142856,38.202399999999955
2017-03-07,2017,3,7,Tuesday,33.94,34.59,33.77,33.88,2332700,33.88,0.0002953096116296017,36.00428571428571,38.10799999999996
2017-03-08,2017,3,8,Wednesday,33.96,34.12,33.29,33.36,1736700,33.36,-0.015348301103008222,35.73714285714284,38.02679999999996
2017-03-09,2017,3,9,Thursday,33.37,33.83,33.13,33.56,2125200,33.56,0.005995226597129921,35.48714285714285,37.945799999999956
2017-03-10,2017,3,10,Friday,33.91,34.29,33.39,33.77,2258400,33.77,0.0062574218080868604,35.21357142857142,37.857599999999955
2017-03-13,2017,3,13,Monday,33.77,34.5,33.34,34.42,1871400,34.42,0.019247785086488056,34.95999999999999,37.79579999999996
2017-03-14,2017,3,14,Tuesday,34.27,34.27,33.69,33.9,1597400,33.9,-0.015107398917166726,34.71499999999999,37.72179999999996
2017-03-15,2017,3,15,Wednesday,34.05,34.72,33.62,34.62,1251700,34.62,0.021238860578109975,34.596428571428554,37.661799999999964
2017-03-16,2017,3,16,Thursday,34.65,34.9,34.35,34.51,1157700,34.51,-0.0031773718586182165,34.46642857142856,37.61079999999996
2017-03-17,2017,3,17,Friday,34.56,34.63,34.16,34.33,1468800,34.33,-0.005215778013127337,34.33071428571427,37.552199999999964
2017-03-20,2017,3,20,Monday,33.77,34.99,33.59,34.92,2229600,34.92,0.017186026985787084,34.32071428571427,37.515599999999964
2017-03-21,2017,3,21,Tuesday,35.15,35.97,34.09,34.12,3352400,34.12,-0.02290948679865612,34.17142857142855,37.47119999999996
2017-03-22,2017,3,22,Wednesday,34.16,34.29,33.49,34.03,2649200,34.03,-0.0026377536754195186,34.111428571428554,37.42539999999996
2017-03-23,2017,3,23,Thursday,33.91,34.12,33.41,33.51,1372100,33.51,-0.015280648733964397,34.057142857142836,37.358999999999966
2017-03-24,2017,3,24,Friday,33.7,34.21,33.45,33.67,1436200,33.67,0.004774689806811949,34.04285714285712,37.288999999999966
2017-03-27,2017,3,27,Monday,33.19,33.84,32.53,33.67,2820800,33.67,0.0,34.02785714285712,37.21499999999997
2017-03-28,2017,3,28,Tuesday,33.53,33.74,33.27,33.31,1876500,33.31,-0.010691916104299981,34.024285714285696,37.100399999999965
2017-03-29,2017,3,29,Wednesday,33.39,33.94,33.11,33.59,2251800,33.59,0.008405847125583898,34.02642857142855,36.98959999999997
2017-03-30,2017,3,30,Thursday,33.64,33.65,32.95,33.13,1580000,33.13,-0.013694524631826077,33.980714285714264,36.86339999999996
2017-03-31,2017,3,31,Friday,33.14,33.23,32.83,32.89,1145700,32.89,-0.007244239985786716,33.87142857142855,36.734199999999966
2017-04-03,2017,4,3,Monday,33.02,33.34,32.43,33.16,1243100,33.16,0.008209196192586532,33.81857142857141,36.609399999999965
2017-04-04,2017,4,4,Tuesday,33.0,33.39,32.81,33.04,689400,33.04,-0.003618785658532797,33.705714285714265,36.47639999999997
2017-04-05,2017,4,5,Wednesday,33.21,33.89,32.89,33.27,1449100,33.27,0.006961245032176766,33.61714285714284,36.332399999999964
2017-04-06,2017,4,6,Thursday,33.26,33.69,33.0,33.46,1265400,33.46,0.005710809260438321,33.55499999999998,36.16219999999996
2017-04-07,2017,4,7,Friday,33.4,34.06,33.06,33.86,1994800,33.86,0.011954618554204544,33.479285714285695,36.002799999999965
2017-04-10,2017,4,10,Monday,33.92,34.8,33.82,34.16,3424000,34.16,0.008859989121466016,33.48214285714283,35.84859999999997
2017-04-11,2017,4,11,Tuesday,34.2,34.58,34.12,34.55,1861900,34.55,0.011416844010260885,33.51928571428569,35.70779999999997
2017-04-12,2017,4,12,Wednesday,35.59,36.34,34.93,35.05,2421000,35.05,0.014471780348512153,33.62928571428569,35.57779999999997
2017-04-13,2017,4,13,Thursday,35.11,35.42,34.77,34.93,1755100,34.93,-0.0034236500569700956,33.71928571428569,35.44679999999997
2017-04-17,2017,4,17,Monday,34.96,35.0,34.16,34.22,1988800,34.22,-0.02032634063182215,33.7585714285714,35.30359999999997
2017-04-18,2017,4,18,Tuesday,33.97,34.21,33.76,34.07,1119200,34.07,-0.00438344595347806,33.81285714285711,35.166999999999966
2017-04-19,2017,4,19,Wednesday,33.99,34.84,33.91,34.67,2085000,34.67,0.01761075666262024,33.88999999999997,35.04939999999997
2017-04-20,2017,4,20,Thursday,34.98,34.98,34.11,34.72,1912200,34.72,0.001442257121392121,34.0035714285714,34.91759999999997
2017-04-21,2017,4,21,Friday,34.73,34.93,34.4,34.61,2536100,34.61,-0.003168220232837138,34.12642857142855,34.81259999999997
2017-04-24,2017,4,24,Monday,35.14,35.31,34.49,34.7,2378000,34.7,0.002600408870289783,34.236428571428554,34.74259999999997
2017-04-25,2017,4,25,Tuesday,34.88,35.03,34.64,34.78,2547300,34.78,0.0023054182881419027,34.36071428571426,34.68479999999997
2017-04-26,2017,4,26,Wednesday,34.92,35.3,34.67,35.02,4699400,35.02,0.006900566040550338,34.485714285714266,34.65119999999997
2017-04-27,2017,4,27,Thursday,40.55,43.14,40.35,42.92,13358500,42.92,0.22558531147678118,35.16142857142855,34.771199999999965
2017-04-28,2017,4,28,Friday,42.64,45.09,42.6,42.98,7901600,42.98,0.0013979817299811792,35.81285714285712,34.88879999999997
2017-05-01,2017,5,1,Monday,43.0,43.38,42.12,42.89,3110900,42.89,-0.002094000780513028,36.43642857142855,35.00539999999997
2017-05-02,2017,5,2,Tuesday,42.73,44.85,42.66,44.09,3750300,44.09,0.027978567964938472,37.117857142857126,35.13519999999997
2017-05-03,2017,5,3,Wednesday,43.68,44.92,43.53,44.89,2222800,44.89,0.018144686647581842,37.82071428571427,35.27359999999997
2017-05-04,2017,5,4,Thursday,44.94,45.4,44.51,44.89,2122700,44.89,0.0,38.532142857142844,35.424799999999976
2017-05-05,2017,5,5,Friday,44.89,45.91,44.72,45.72,1932100,45.72,0.018489682386720663,39.35357142857141,35.61359999999998
2017-05-08,2017,5,8,Monday,46.03,46.83,45.21,45.3,1663400,45.3,-0.009186394847522261,40.15571428571427,35.79299999999998
2017-05-09,2017,5,9,Tuesday,45.37,45.87,45.01,45.35,1577500,45.35,0.0011037359360404064,40.91857142857141,35.97539999999998
2017-05-10,2017,5,10,Wednesday,45.35,45.48,44.39,45.01,2110100,45.01,-0.007497247277349128,41.65357142857141,36.17439999999998
2017-05-11,2017,5,11,Thursday,45.03,45.3,44.37,45.0,1211200,45.0,-0.0002221355677860526,42.39571428571427,36.35019999999998
2017-05-12,2017,5,12,Friday,45.02,45.35,44.63,44.91,1570600,44.91,-0.0020000033908420534,43.12499999999998,36.55099999999998
2017-05-15,2017,5,15,Monday,44.95,45.16,44.2,44.32,1864500,44.32,-0.013137389325150184,43.806428571428555,36.75199999999998
2017-05-16,2017,5,16,Tuesday,44.65,44.86,44.1,44.65,1733000,44.65,0.007445889741132472,44.494285714285695,36.96759999999998
2017-05-17,2017,5,17,Wednesday,44.14,44.4,43.16,43.36,2665700,43.36,-0.028891396896810084,44.52571428571427,37.15719999999998
2017-05-18,2017,5,18,Thursday,43.16,44.48,43.16,44.07,2166300,44.07,0.016374517400333133,44.60357142857141,37.37139999999998
2017-05-19,2017,5,19,Friday,44.24,44.56,42.45,43.37,2741600,43.37,-0.015883838615539325,44.63785714285713,37.56759999999998
2017-05-22,2017,5,22,Monday,43.56,43.8,42.93,43.14,1613500,43.14,-0.005303194556162127,44.569999999999986,37.75499999999998
2017-05-23,2017,5,23,Tuesday,43.26,43.5,42.68,42.73,1146800,42.73,-0.009503937255745276,44.41571428571427,37.92119999999998
2017-05-24,2017,5,24,Wednesday,42.76,43.19,42.46,42.83,2034000,42.83,0.0023403297423281177,44.26857142857142,38.09979999999998
2017-05-25,2017,5,25,Thursday,43.09,43.2,42.32,42.35,1850000,42.35,-0.011207175727589114,44.02785714285714,38.254399999999976
2017-05-26,2017,5,26,Friday,42.52,43.95,42.42,43.83,2639200,43.83,0.03494695183608987,43.92285714285714,38.440799999999975
2017-05-30,2017,5,30,Tuesday,43.83,44.16,43.45,43.49,1469400,43.49,-0.007757247054162586,43.79,38.62399999999998
2017-05-31,2017,5,31,Wednesday,43.51,43.87,42.56,43.47,1355800,43.47,-0.00045988634149840557,43.68,38.79499999999998
2017-06-01,2017,6,1,Thursday,43.55,44.0,42.97,43.71,1310500,43.71,0.0055209997016338885,43.587857142857146,38.98679999999998
2017-06-02,2017,6,2,Friday,43.75,44.96,43.75,44.67,1869600,44.67,0.02196291705743092,43.57071428571429,39.19959999999998
2017-06-05,2017,6,5,Monday,44.61,44.95,44.35,44.52,1422200,44.52,-0.003357907260580939,43.584999999999994,39.41979999999998
2017-06-06,2017,6,6,Tuesday,44.32,44.95,43.62,43.76,1770200,43.76,-0.017071027143215955,43.521428571428565,39.62159999999998
2017-06-07,2017,6,7,Wednesday,43.8,44.09,43.48,43.88,884800,43.88,0.002742293217204761,43.558571428571426,39.82579999999998
2017-06-08,2017,6,8,Thursday,44.01,44.39,43.4,43.81,1945500,43.81,-0.001595252805841052,43.539999999999985,40.03579999999998
2017-06-09,2017,6,9,Friday,44.01,45.19,42.87,43.35,2261200,43.35,-0.010499951717654277,43.538571428571416,40.23099999999998
2017-06-12,2017,6,12,Monday,42.93,43.05,41.35,43.02,2180900,43.02,-0.0076124112565868485,43.52999999999999,40.42879999999998
2017-06-13,2017,6,13,Tuesday,43.16,43.94,43.01,43.43,1335400,43.43,0.009530447304728407,43.579999999999984,40.63959999999998
2017-06-14,2017,6,14,Wednesday,43.53,44.26,43.31,43.75,1926000,43.75,0.007368171599715145,43.64571428571427,40.85139999999997
2017-06-15,2017,6,15,Thursday,42.95,43.75,42.0,43.59,1270300,43.59,-0.003657139369419693,43.7342857142857,41.06239999999997
2017-06-16,2017,6,16,Friday,42.49,43.58,41.92,43.32,1454600,43.32,-0.006194091691179793,43.697857142857124,41.263399999999976
2017-06-19,2017,6,19,Monday,44.05,46.46,44.05,45.34,3265100,45.34,0.046629743120820466,43.829999999999984,41.500999999999976
2017-06-20,2017,6,20,Tuesday,45.48,46.07,44.97,45.39,2348100,45.39,0.0011027621723043168,43.96714285714284,41.73159999999997
2017-06-21,2017,6,21,Wednesday,45.61,47.75,45.25,46.54,3796300,46.54,0.025336011045225426,44.16928571428569,41.97919999999997
2017-06-22,2017,6,22,Thursday,46.7,47.25,45.42,46.33,2762700,46.33,-0.00451222776840543,44.28785714285713,42.21479999999997
2017-06-23,2017,6,23,Friday,46.05,47.84,46.05,47.7,2537500,47.7,0.029570448472688415,44.514999999999986,42.46779999999996
